Autor,Grupo,Título,Ano,Preço (R$),Na janela 1850-1930?,Link,Imagem,Status,Verificado em,Visto em,Vendedor
Joaquim Nabuco,Fundador,Escriptos e Discursos Literarios,1939,45,SIM,https://www.estantevirtual.com.br/livro/escriptos-e-discursos-literarios-grp-1WU-7843-000?_preco=3000-10000000&tipo-de-livro=usado,,ativo,2026-09-06 13:10,2026-07-23 02:14,Alfarrabio das Aguas
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta,1932,95,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrangeira%20Durante%20a%20Revolta&searchField=titulo-autor&ano-de-publicacao=1932,,ativo,2026-09-06 13:10,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Pensées Détachées et Souvenirs,1906,210,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Pens%C3%A9es%20D%C3%A9tach%C3%A9es%20et%20Souvenirs&searchField=titulo-autor&ano-de-publicacao=1906,,ativo,2026-09-06 13:10,2026-07-23 02:14,
Joaquim Nabuco,Fundador,O Abolicionismo,1938,100,SIM,https://www.estantevirtual.com.br/livro/o-abolicionismo-Q6C-3941-000-BK,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Discursos e Conferências,1911,66,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Discursos%20e%20Confer%C3%AAncias&searchField=titulo-autor&ano-de-publicacao=1911,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Minha Formação,1900,80,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Minha%20Forma%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1900,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Minha Formação,1934,30,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Minha%20Forma%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1934,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Um Estadista do Imperio: Nabuco de Araújo-2 Vols. Numerado e Rubricado,1936,199,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Um%20Estadista%20do%20Imperio%3A%20Nabuco%20de%20Ara%C3%BAjo-2%20Vols.%20Numerado%20e%20Rubricado&searchField=titulo-autor&ano-de-publicacao=1936,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta – ‘1ª Edição,1896,99,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrangeira%20Durante%20a%20Revolta%20%E2%80%93%20%E2%80%981%C2%AA%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Pensamentos Soltos,1937,200,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Pensamentos%20Soltos&searchField=titulo-autor&ano-de-publicacao=1937,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta de 1893,1939,40,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrangeira%20Durante%20a%20Revolta%20de%201893&searchField=titulo-autor&ano-de-publicacao=1939,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Minha Formação,1900,120,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Minha%20Forma%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1900,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,O Abolicionismo,1938,150,SIM,https://www.estantevirtual.com.br/livro/o-abolicionismo-Q6C-3941-000-BK,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Minha Formação,1900,89.10,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Minha%20Forma%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1900,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Um Estadista do Império - Volume 3 - Nabuco de Araujo,1927,90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Um%20Estadista%20do%20Imp%C3%A9rio%20-%20Volume%203%20-%20Nabuco%20de%20Araujo&searchField=titulo-autor&ano-de-publicacao=1927,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Pensees Detachees et Souvenirs,1906,150,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Pensees%20Detachees%20et%20Souvenirs&searchField=titulo-autor&ano-de-publicacao=1906,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Escriptos e Discursos Litterarios,1919,112.11,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Escriptos%20e%20Discursos%20Litterarios&searchField=titulo-autor&ano-de-publicacao=1919,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Carta a Amigos Volume 2,1899,189.90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Carta%20a%20Amigos%20Volume%202&searchField=titulo-autor&ano-de-publicacao=1899,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Minha Formação,1934,58.50,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Minha%20Forma%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1934,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Pensées Détachées et Souvenirs - 1 Edição,1906,220.80,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Pens%C3%A9es%20D%C3%A9tach%C3%A9es%20et%20Souvenirs%20-%201%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1906,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta,1896,82.80,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrangeira%20Durante%20a%20Revolta&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Escriptos e Discursos Litterarios,1901,502,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Escriptos%20e%20Discursos%20Litterarios&searchField=titulo-autor&ano-de-publicacao=1901,,ativo,2026-09-06 13:11,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Escriptos e Discursos Litterarios 1a. Edição,1901,350,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Escriptos%20e%20Discursos%20Litterarios%201a.%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1901,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Escriptos e Discursos Literários,1939,45,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Escriptos%20e%20Discursos%20Liter%C3%A1rios&searchField=titulo-autor&ano-de-publicacao=1939,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta,1896,180,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrangeira%20Durante%20a%20Revolta&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,O Abolicionismo,1938,60,SIM,https://www.estantevirtual.com.br/livro/o-abolicionismo-Q6C-3941-000-BK,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,O Abolicionismo,1938,60,SIM,https://www.estantevirtual.com.br/livro/o-abolicionismo-Q6C-3941-000-BK,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Balmaceda - 1 Edição,1895,290,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Balmaceda%20-%201%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1895,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Minha Formação,1900,220,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Minha%20Forma%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1900,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Minha Formação,1900,150,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Minha%20Forma%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1900,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta,1896,200,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrangeira%20Durante%20a%20Revolta&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Pensées Détachées et Souvenirs,1906,199,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Pens%C3%A9es%20D%C3%A9tach%C3%A9es%20et%20Souvenirs&searchField=titulo-autor&ano-de-publicacao=1906,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Minha Formação,1934,30,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Minha%20Forma%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1934,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,O Abolicionismo,1938,50,SIM,https://www.estantevirtual.com.br/livro/o-abolicionismo-Q6C-3941-000-BK,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Escriptos e Discursos Literarios,1939,70,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Escriptos%20e%20Discursos%20Literarios&searchField=titulo-autor&ano-de-publicacao=1939,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Camoes e Assumptos Americanos,1940,65,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Camoes%20e%20Assumptos%20Americanos&searchField=titulo-autor&ano-de-publicacao=1940,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Balmaceda. 1° Edição,1895,320,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Balmaceda.%201%C2%B0%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1895,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,"Troisième Mémoire Vol. I, 2 e 4: La Construction des Mémoires Anglais",1904,450,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Troisi%C3%A8me%20M%C3%A9moire%20Vol.%20I%2C%202%20e%204%3A%20La%20Construction%20des%20M%C3%A9moires%20Anglais&searchField=titulo-autor&ano-de-publicacao=1904,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta,1896,200,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrangeira%20Durante%20a%20Revolta&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta de 1893,1939,65,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrangeira%20Durante%20a%20Revolta%20de%201893&searchField=titulo-autor&ano-de-publicacao=1939,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Minha Formação.,1934,200,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Minha%20Forma%C3%A7%C3%A3o.&searchField=titulo-autor&ano-de-publicacao=1934,,ativo,2026-09-06 13:12,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Escriptos e Discursos Litterarios,1901,360,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Escriptos%20e%20Discursos%20Litterarios&searchField=titulo-autor&ano-de-publicacao=1901,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta : a Intimação,1896,39.99,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrangeira%20Durante%20a%20Revolta%20%3A%20a%20Intima%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta : a Intimação,1896,120,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrangeira%20Durante%20a%20Revolta%20%3A%20a%20Intima%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Escriptos e Discursos Literários,1919,65.90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Escriptos%20e%20Discursos%20Liter%C3%A1rios&searchField=titulo-autor&ano-de-publicacao=1919,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrngeira Durante a Revolta,1896,99.99,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrngeira%20Durante%20a%20Revolta&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Minha Formação,1934,30,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Minha%20Forma%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1934,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,O Dever dos Monarchistas Carta ao Almirante Jaceguay,1895,271.93,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20O%20Dever%20dos%20Monarchistas%20Carta%20ao%20Almirante%20Jaceguay&searchField=titulo-autor&ano-de-publicacao=1895,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,O Abolicionismo,1938,35.94,SIM,https://www.estantevirtual.com.br/livro/o-abolicionismo-Q6C-3941-000-BK,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,La Construction des Mémoires Anglais - Vol. I Troisième,1904,159.05,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20La%20Construction%20des%20M%C3%A9moires%20Anglais%20-%20Vol.%20I%20Troisi%C3%A8me&searchField=titulo-autor&ano-de-publicacao=1904,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Um Estadista do Imperio Nabuco de Araujo - 1º Tomo,1936,72,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Um%20Estadista%20do%20Imperio%20Nabuco%20de%20Araujo%20-%201%C2%BA%20Tomo&searchField=titulo-autor&ano-de-publicacao=1936,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Um Estadista do Imperio Nabuco de Araujo - 2º Tomo,1936,87.20,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Um%20Estadista%20do%20Imperio%20Nabuco%20de%20Araujo%20-%202%C2%BA%20Tomo&searchField=titulo-autor&ano-de-publicacao=1936,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Escriptos e Discursos Litterarios- Collecção dos Autores Celebres,1919,2099.40,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Escriptos%20e%20Discursos%20Litterarios-%20Collec%C3%A7%C3%A3o%20dos%20Autores%20Celebres&searchField=titulo-autor&ano-de-publicacao=1919,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Camões e Assumptos Americanos,1940,69.90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Cam%C3%B5es%20e%20Assumptos%20Americanos&searchField=titulo-autor&ano-de-publicacao=1940,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Minha Formação,1900,146.63,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Minha%20Forma%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1900,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Minha Formação,1934,48.88,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Minha%20Forma%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1934,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta,1932,63.54,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrangeira%20Durante%20a%20Revolta&searchField=titulo-autor&ano-de-publicacao=1932,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Minha Formação 1. A. Edição,1934,146.63,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Minha%20Forma%C3%A7%C3%A3o%201.%20A.%20Edi%C3%A7%C3%A3o&searchField=titulo-autor&ano-de-publicacao=1934,,ativo,2026-09-06 13:13,2026-07-23 02:14,
Joaquim Nabuco,Fundador,O Abolicionismo,1938,63.54,SIM,https://www.estantevirtual.com.br/livro/o-abolicionismo-Q6C-3941-000-BK,,ativo,2026-09-06 13:14,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta,1932,63.54,SIM,https://www.estantevirtual.com.br/livro/a-intervencao-estrangeira-durante-a-revolta-grp-0WQ-6206-000?_preco=3000-10000000&tipo-de-livro=usado,,ativo,2026-09-06 13:14,2026-07-23 02:14,Sebo Brandão São Paulo
Joaquim Nabuco,Fundador,Escriptos e Discursos Litterarios,1901,161.29,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Escriptos%20e%20Discursos%20Litterarios&searchField=titulo-autor&ano-de-publicacao=1901,,ativo,2026-09-06 13:14,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Balmaceda,1937,74.75,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Balmaceda&searchField=titulo-autor&ano-de-publicacao=1937,,ativo,2026-09-06 13:14,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta,1896,230,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrangeira%20Durante%20a%20Revolta&searchField=titulo-autor&ano-de-publicacao=1896,,ativo,2026-09-06 13:14,2026-07-23 02:14,
Joaquim Nabuco,Fundador,A Intervenção Estrangeira Durante a Revolta de 1893,1939,90.96,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20A%20Interven%C3%A7%C3%A3o%20Estrangeira%20Durante%20a%20Revolta%20de%201893&searchField=titulo-autor&ano-de-publicacao=1939,,ativo,2026-09-06 13:14,2026-07-23 02:14,
Joaquim Nabuco,Fundador,um estadista no imperio 2tomos,1936,120,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20um%20estadista%20no%20imperio%202tomos&searchField=titulo-autor&ano-de-publicacao=1936,,ativo,2026-09-06 13:14,2026-07-23 02:14,
Joaquim Nabuco,Fundador,Escriptos e Discursos Litterários,1919,60,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Joaquim%20Nabuco%20Escriptos%20e%20Discursos%20Litter%C3%A1rios&searchField=titulo-autor&ano-de-publicacao=1919,,ativo,2026-09-06 13:14,2026-07-23 02:14,
José Veríssimo,Fundador,Homens e Cousas Estrangeiras,1905,72,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Jos%C3%A9%20Ver%C3%ADssimo%20Homens%20e%20Cousas%20Estrangeiras&searchField=titulo-autor&ano-de-publicacao=1905,,ativo,2026-09-06 13:14,2026-07-23 02:14,
José Veríssimo,Fundador,Estudos de Literatura Brazileira - Quinta Série,1910,100,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Jos%C3%A9%20Ver%C3%ADssimo%20Estudos%20de%20Literatura%20Brazileira%20-%20Quinta%20S%C3%A9rie&searchField=titulo-autor&ano-de-publicacao=1910,,ativo,2026-09-06 13:14,2026-07-23 02:14,
José Veríssimo,Fundador,Estudos de Literatura Brazileira - Primeira Série,1901,100,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Jos%C3%A9%20Ver%C3%ADssimo%20Estudos%20de%20Literatura%20Brazileira%20-%20Primeira%20S%C3%A9rie&searchField=titulo-autor&ano-de-publicacao=1901,,ativo,2026-09-06 13:14,2026-07-23 02:14,
José Veríssimo,Fundador,Estudos de Literatura Brazileira - Primeira Série,1901,100,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Jos%C3%A9%20Ver%C3%ADssimo%20Estudos%20de%20Literatura%20Brazileira%20-%20Primeira%20S%C3%A9rie&searchField=titulo-autor&ano-de-publicacao=1901,,ativo,2026-09-06 13:14,2026-07-23 02:14,
José Veríssimo,Fundador,Estudos de Literatura Brazileira - Quinta Série,1905,100,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Jos%C3%A9%20Ver%C3%ADssimo%20Estudos%20de%20Literatura%20Brazileira%20-%20Quinta%20S%C3%A9rie&searchField=titulo-autor&ano-de-publicacao=1905,,ativo,2026-09-06 13:14,2026-07-23 02:14,
José Veríssimo,Fundador,Estudos de Literatura Brazileira - Terceira Série,1903,199,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Jos%C3%A9%20Ver%C3%ADssimo%20Estudos%20de%20Literatura%20Brazileira%20-%20Terceira%20S%C3%A9rie&searchField=titulo-autor&ano-de-publicacao=1903,,ativo,2026-09-06 13:14,2026-07-23 02:14,
José Veríssimo,Fundador,Estudos de Literatura Brazileira,1904,47,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Jos%C3%A9%20Ver%C3%ADssimo%20Estudos%20de%20Literatura%20Brazileira&searchField=titulo-autor&ano-de-publicacao=1904,,ativo,2026-09-06 13:14,2026-07-23 02:14,
José Veríssimo,Fundador,Estudos de Literatura Brazileira 4 Serie,1904,39.90,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Jos%C3%A9%20Ver%C3%ADssimo%20Estudos%20de%20Literatura%20Brazileira%204%20Serie&searchField=titulo-autor&ano-de-publicacao=1904,,ativo,2026-09-06 13:14,2026-07-23 02:14,
José Veríssimo,Fundador,Que é Literatura? e Outros Escriptos - 8738,1907,30,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Jos%C3%A9%20Ver%C3%ADssimo%20Que%20%C3%A9%20Literatura%3F%20e%20Outros%20Escriptos%20-%208738&searchField=titulo-autor&ano-de-publicacao=1907,,ativo,2026-09-06 13:14,2026-07-23 02:14,
José Veríssimo,Fundador,Letras e Literatos,1936,230,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Jos%C3%A9%20Ver%C3%ADssimo%20Letras%20e%20Literatos&searchField=titulo-autor&ano-de-publicacao=1936,,ativo,2026-09-06 13:14,2026-07-23 02:14,
José Veríssimo,Fundador,A Educação Nacional - Capa Dura 1909,1909,246.84,SIM,https://www.estantevirtual.com.br/busca?nsCat=Natural&q=Jos%C3%A9%20Ver%C3%ADssimo%20A%20Educa%C3%A7%C3%A3o%20Nacional%20-%20Capa%20Dura%201909&searchField=titulo-autor&ano-de-publicacao=1909,,ativo,2026-09-06 13:15,2026-07-23 02:14,
